text,language,label
"Not a summer, I visited in my cousin who lives near the beach. It was well over the past occasions I have ever had. My cousin's horse is in a small town by the sea. Very great and peaceful. When I arrived, the first scene I noticed was the fresh sea air and the sounds of the waves. My cousin was waiting for me and this band's afternoon, Clenching up. The horse was cosy with lots of plants and big windows. Very well could see the ocean every morning. The old carp earlier and the big carp and walked along the beach as I said. The beach was almost an emergency and it feels like it was stressful for us. The sand was cool under our feet and the waves touched our toes as we walked. Sometimes we would pick up seashells and allow the scene different colors and shapes. It was such a simple thing to do. But I made me feel really happy and relaxed one day. We returned to small boat and went out to see my cousin, new hull to sail and I just enjoyed sitting here, watching the water and feeling the wind. Sadly the salt of his tail were a feel of the sea. Not far from our boat, you jumped out of the water and I had never seen the dolphins in real life before and it was amazing to see them up close. It feels like someone is on TV but it was happening right in front of us.",English,1
我回了趟老家在第一天我去了一个老爷家里做课在交团中都是老爷的毛米字写的特别好我一听听到这个消息我便宜产生了其他的兴趣老爷见我如此感兴趣便兴趣不过的领着我去他的书房里参观我一进去便看到抢照有很多漂亮且灰火的自计挂在场面我被驾到张大的嘴并且不经发出了感慨我也想写出这么好看的字老爷随即便拿出一张宣纸写得起来指点他气数如火下底十分果断前五任意在哈哈大校几春之后便写出了几个字了我仔细一看发现嘴上没写着学乌指尽色达子这是老爷便与宁新常的对我说到孩子人生路上学乌指尽你应该在生活的各个方面包括对于知识的获取个人希望的提升等等等等都应该始终保持着迁讯候学的态度不能交自买应该持续地去追求更多的知识可更高的境界就像我写毛笔字一样每天多写一幅画都会对我带来多一种的感觉永远都会有新的东西等待你去学习会发现我现在如今能写成这么优秀的字体离不开我一天天的学习直到现在我人在不断学习不断进步说吧老爷便把那幅字送给多这件事也让我感触十分深刻也让我下定了决心好好学习天天向上,Chinese,0
"I went to Iceland with a few friends. It was a trip. We had been planning since the beginning of the school year. We were also excited to finally experience the nature beauty of the unique country. We landed in... We landed earlier in the morning and even front plane. I could already see the incredible landscape, mountains and other nice fields of rocks covered in most... On our second day, we drove out to a place called... a national park. The trail was basically here. The streets of Antiro's means nothing but natural waters. We even stopped it as the fuel place took pictures of the waterfalls and the mountains in the distance. As we reached here, it was struck by a hallways and open walls. The park is near the place of North America and the western meet. It felt a special understanding between two councils. We spent the day hiking along the trails, talking in the beauty views of the lakes and rivers. At one point, we became across a small past that led to a hidden waterfall. The water was crystal clear and it was full of cool, humid, warm, and warm. Our face and eyes used to be near back. It was so peaceful. There was nowhere else around. There was a sun of water for the original trip. My friends and I sat here for a while, dressed in joy and the clothes beauty of the place. I remember singing a hallways in the walls to find such a perfect spot. Their arms just seemed untouchable by time.",English,0
"In May of this year, I went to a concert on my favorite idol. It was the first time I traveled alone to a foreign country just for a long awaited appointment. The decision was made in a hurry. I made up my mind only a month or so before the concert and I had to prepare all the things for going abroad by myself. It was a stressful and anxiety-ridden process, but happiness I had been waiting for the staying me through it all. At concert, I met my idol, who I've loved for a long time, shining brightly on the stage, and fans who loved them as much as I do, waving their sports sticks and singing along with them. At this concert, I heard one of my favorite songs, which inspired me when I was lost. For the smile that browned with tears, the moment is the face again. Let's go now. When I was at concert, the vivid vitality of my favorite idols standing on the stage was contagious to me. I came running across the obstacles and the moment I saw them, all the hard work during the preparation dissipated, living only happiness. I don't regret this trip brought a lot because the brave enjoyed the world first. The music is a song that I've been singing for a long time. I've been singing for a long time. I've been singing for a long time. I've been singing for a long time. I've been singing for a long time. I've been singing for a long time.",English,1
去年秋天在国星加级期间我去了航州开房了一个多年位的朋友这次旅程对我来说非常特别因为航州是我一句想去还没有去的地方而这位航州而这位朋友是我的高中同学我们自动上大学我就各自忙碌在没有见面那天我一早坐上去航州的高级车中乱停车从房号的城市如今变成清湾力水一路上我充满期待到航州后朋友在车站接我我们见面的那一刻彼此都笑了房服回到了高中时光他带我去了他推荐的条楼拿去条区非常安静和不清洁两旁是老舅的房屋和小商部他说这里保留了他在大学172年级是他最喜欢的地方之一我们在街边首先坐下和里马热乎的规划无粉让淡淡的甜美和规划消息然后感受到一种加努力的温暖我们慢慢坐在那里接着看着那些卖手工一边的小汤朋友给我讲述了他在这里两年在于自己发生的故事他说他没当难过时或有什么开心的事情都会来指教不应接三星就完我看着他的笑容彷彿也看到了他当时在这条街的样子想的时候我们去了西湖后边的流暑已经被烦活呼吹在阳光下闪烁的监测光芒我们除了一只小船蔓延为了滑到湖星我们也让风很轻但是淡淡的良意朋友还不聊了很多我也让他大学生活很幸运还好还有他对为了打算我们也了解了高中时停联地地那就有密集我也被有一处理由完整日时间过很快夕阳进行吸神后面让别人让一片重拥色那天晚上我们的后边的小饭玩适这一份晚餐希望只能加上菜带我们一个老朋友的陪伴请能够来美为饭后我们三个在后边看着远处的灯火当然在后面上像是无数的星星躺在水中我身心一口气肯定这一刻的仍定好美好结拳内留在外气一乳,Chinese,1
"I traveled to Europe with my family this summer, living behind many hard-worn mysteries in the process. One night in Munich, my family and I had drinks at a royal court beer house. Because of the brewery reputation guests from all over the world, enjoyed drinking at the tables. It was the first time I drank a liter of beer in one night. And because I was spending time with my family, I dressed felt warm and happy. We enjoyed the local specialties of Munich, such as poor putnails and white sausages. There were not only guests but also two local musicians and the atmosphere was very happy. I was chatting with my family about family matters but suddenly a familiar music came to my ears and that is the classic Chinese song, the one replica represents my heart. I was so excited to hear the so-called hometown sound in the foreign country. After my family and I quietly enjoyed the song, we will know that it was ordered by some colleagues who were having a party and another table. We raised our glasses in the air and offered each other good wishes. It was warm and a helmet moment that I will never forget.",English,1
去年我听说了四川一个隐秘的村庄这个地方的地窟很少有游客到房完全被全山怀扰着在号机医区时下我下山学习和朋友一起去太所一番当我们抵拿村庄的时候已经是半晚十分了这个村庄做了一篇莫迷的处理申处房屋都是用木材和清砖建成的看起来像是从古代保存压A1村子里很少用电家家糊涂主要还是靠游灯来照明村里面对外来的游客就想改成十分好奇但他们都十分优善有几位村民应该用钱我到他们家用餐休息饭后老人开始讲述一个村庄传说传说这个村庄曾是一个隐氏的气息力它有一种神积的能力可以用主帝召唤山间的动物据说这种迪生不停可以引来如何鸟还能够至于受伤的动物我对此感到是非常好奇没有老人请求去看安安为隐氏的处理老人带我到村后的一个小屋里面的一阳白方一直鼓劳着主理我小便意义的拿起鸡子释吹了一下然而意想不到的事情发生了外面竟然出来的鸟儿和路的声音老人微笑着点点头说这就是这只提子的神积之数虽然我无法完全相信这个传说了真实性但那个夜晚的经历让我至今来一万坏那只提子方幅运藏着某种神秘的力量也成为我心中永远的你,Chinese,0
"In counting worms, it was a freezing winter day. The wind was blowing like a knife across my face. I had just experienced the major setback at work and my mood was extremely low. Walking on the deserted street, I didn't know where I should go. When I passed by a coffee shop, the warm light there seemed to have an ease, ease, ease, pleasant, capable attraction, and I couldn't help but working. The shop was filled with a rich aroma of coffee, and smoothly music was flowing in the air. I found a corner and sat down, ordering a cup of coffee, trying to calm myself down. Just then, a girl came over. She had long black hair and bright eyes, with a warm smile on her face. Hello, may I sit here? She pointed to the seat of a seat me. I was a bit surprised but still knew it. After the girl sat down, we started chatting. Her voice was pretty gentle and her words were full of love of life and a positive attitude. She shared with me her travel experiences, the good books she had read, and the interesting people she had met. In her narration, I seemed to see a cold for war, a war without troubles and setbacks, only endless beauty and hope. Before I knew it, my mood had gradually improved. When we were about to leave, the girl handed me a piece of paper with a sentence written on it. There will always be tough times in life, but please believe that something one for is about to happen. I watched her working way and my heart was full of emotion. Since whenever I encountered difficulties and setbacks, I always think of that girl and her words. She is like a warm ray of sunlight in the past and ahead of me in my darkest moments. This chance encounter has become an unforgettable experience in my life. It has made me understand that even in the coldest winter, there will be warmth as long as we feel and discover our hearts. There is beauty everywhere in your life.",English,1
大二下半学期我居闪西西安拜访了我的高中同学他就屠于长安大学他学土木的在中国土木系统学是经常受条砍的他也不例外我经常条砍他的专业他计划带我的公关西安但后来我们的计划改变了我们去了闪西省的另一个是保际室因为我们考虑到了西安人太多你们结家人太多了所以我们就去了其他事而且他已经是逛逆了其他所以我们就一直军律区新地方保际室我们从西安到保际来回买了赞票主要是已经做卖光了保际不会是18线小城市同样规规的酒店在北京得贵好几倍到这样后应务业联的是荒凉看到了正在建设中的马路和高楼果然这边的网业车十分不方便特别难约但是出租车又太贵了于是我们做公交出去玩公交车同样也是泼泼蓝的那时还是大夏天天气非常烟热车内连空调都不舍得开为止的确的地方就是青统博物馆了我们到青统博物馆的时候已经很累了尽管青统博物馆看起来特别的红尾但是的话我们已经没有经历去逛了于是我们就找了个座位休息了一会儿残关的心情都没了最后我们走马光画的看来一边印象最深的只有它的那个像一个顶一样的外观最后我们就回酒店了我们一到酒店根本就不想出去了而且好久没有见面了于是我们俩就在酒店里待两天玩两天游戏白天睡不觉睡到中午点个外卖然后打游戏到行业吉他我们就去了个青统博物馆最后离开的时候我们就去了一下热闹的夜市想吃一些小吃米不一下遗憾结果这边的小吃同志画过于严重没有什么特色拍了很久的烤准体结果味道很一般只能用索然无味来形容我们等了很久的米心也是不加辣椒什么味道都没有但是加辣后辣椒后却只剩一点辣味了这集内有完只能用一些许愉悍来形容不过我也是为了拜访我的老朋友总之还可以接受,Chinese,1
"When I was in middle school, I went on a trip to Innan. It was supposed to be a very happy holiday. But after revisiting the Shangri-La and returned to Quming, my young brother suddenly developed an air infection. I really love the beautiful scenery of Innan, especially Shangri-La. We spent the first two days in there and we visited the National Park, admired the clean water of lake, and even tried the local special food, Zempa. My brother and I both especially enjoyed the horseback riding and the instructor carefully selected gentle horses for us. However, when we finished our stay in Shangri-La and returned to Quming, my brother began to feel severe pain in his air. At first, we thought it was just a common air discomfort, but soon he developed a favor and was concerned that he held his air even while sleeping night. We quickly took him to the nearest hospital where the doctor diagnosed him with acute... A tailed media required immediate treatment. Our parents were very worried and after observing my brother's condition for the day without any significant improvement, we had to make a top decision to end the trip early and return home as soon as possible. Under the doctor's guidance, after applying several courses of ultimate, his condition gradually improved. Although the trip didn't end as perfectly as we hoped, it made me realize that the health and happiness of my family are the most important thing.",English,1
"Story is an adventure at the old bookstore. On the leaves of sunny afternoon, I was wondering endlessly on the street. By accident, I turned into a rather out of the way alley. The alley was filled with an old smile and as if time had slowed down there. Suddenly an old basketball came and all the bookstore came into view. The bookstore was simple and messy. With several yellow books placed randomly. By its plink book erection, I worked closer to the bookstore and started rummaging through the books. I wore an old book with a damaged cover caught my attention. Just as I picked up this book to examine it carefully, and old boys came from beside me. Young man, you like this book too? I looked up and saw an old man with grey hair smelling at me. The old man was sitting on a small stool beside, with a lung in his eyes that was both profound and wise. We started chatting about this book, and the old man told the story behind it, which was legend about courage, perseverance, and dreams. I was completely captivated as if I hadn't been taken into another world. As the chat went deeper, I discovered that the old man had a rich life experience. He used to be a brave adventure, having traveled to many places where few people had been. He was also a scholar who loved reading and had profound insights into various kinds of knowledge. His stories gave me a new understanding and perception of life. Before I knew it, it was already getting dark. I set good light to the old man and left early with that old book and heart of harvest. This chance in contact was like a bright star. Emelute illuminating my ordinary life. Since then, whenever I see this old book, I always think of that afternoon. The old bookstore, Fall of Stories, and the admirable old man. It has made me understand there are surprises and miracles everywhere in life, as long as we have a heart that is good at discovering.",English,0
"去年属家我去了杭州,专门为了西湖的美景这是我第一次去杭州,之前只在书上和电影上看到过他的模样到达那天天灰灰吓着小雨,整个西湖笼招在一层宝物中,请得更加神秘而适宜走在苏低上,研究弯夜的小路,而能看到岸边的流暑被微风轻轻浮动水面上倒样起了震震连翼,防过在向我招手后来我做了一首首华小船,慢慢华向湖中心传乎是一位年过六星老爷爷,他满脸笑容,心事波波的给我讲起了白色钻的故事说到许仙和白娘子在断脚相语时,他还指着远出的掉脚,甘愷道哎,就在那里传说真的让人相信爱情那一刻我仿佛穿越到了千百年前的江南中午我去了楼外楼,尝试及道地道的杭州菜,点了西湖处于和龙景下人扶原端上来的时候,我看到续肉仙的,蒜田时中向人走在这一步轻香的茶香味,真是让我食欲打开用餐时窗外正好看见西湖,连吃饭的心情都变得特别美好下午我决定登雷风塔,从塔定福坛,整个西湖进首眼底那种正汗的感觉无法用颜域形容远出的群山连绵起伏,进出的湖光,波光里林这位的游人仿佛成了画动的点罪晚上我在河坊街闲逛,那里小吃太二林里热闹飞烦,我唱了集中小吃特别是一种叫做定盛高的传统点心软落香田,让人回味无穷走,这走着,我还碰到了一家手工一瓶铺子点主热情的介绍起了杭州的丝丑文化我买了一条手工赐秀的丝精作为纪念觉得这次旅行更加的完美了今天我登了雷峰塔,也去了楼外楼的杭州菜唱了一场当地的杭州菜也去了小时机成了各种各样的点心尤其是定盛高端南几天的杭州之行然后体会到了江南的温柔运味虽然离开心底有些不舍但我知道这段机会永远留在我的心底",Chinese,0
"Last summer, I visited Boston for a short getaway. It was my first time in this city. And I was excited to explore history and culture. I started my trip by walking the Freedom Trail. A path that takes me to a shoe song of most historic site in the city. Along the way, I saw a famous pro-revere house and an old North Church. And I learned a lot about American revolution. I also stuff as Fenera Hall, where I heard street performers playing jazz music. The south of their instrument mixed with the chatter of stories created a lively atmosphere. The next day, I visited Harvard University in the nearby Cambridge, walking through the campus. I felt a sense of inspiration. It was like stepping into a world-well ideas and innovations through three. I spent some time in the Harvard's Museum of Natural History, looking at the habits of fossil and dinosaur skeletons. The museum was quiet. And air inside smelled like old wood and dust, which made it feel even more like a place of discovery. In the evening, I had dinner as a small seafood restaurant by the harbor. I joined a place of fresh laughter while watching the sunset over the water. The city had a vibrant, red-clown, calm energy, and it made me realize how much there is to learn, and its parents' in places with such deep history.",English,0
小时候我是一个极其内向的孩子在班级里我总是默默地坐在角落里看着同学们吸效完爽自己却不敢加入其中我害怕被拒绝害怕出丑这种恐惧如影随行失落错过了许多美好的时光记得有一次班级里组织了一场演讲比赛看着同学们一个个自信满满走上奖态声情并冒的演讲我心中充满了羡慕我多么希望自己也能像他们一样勇敢的站在重人面前表达自己的想法然而当老师问到我是否愿意参加时末学低下头不敢回答我害怕自己会紧张的说不出话来害怕同学们会嘲笑我的胆切这次经历让我对自己更加失望我觉得自己是一个失败者但是命运的转折往往在不经意见出现那是一个阳光明媚的下午我在图书馆我能看到一本关于勇气和成长的书书中的主人公从一个胆小怕事的人逐渐成长为一个勇敢坚强的人他的故事深深地打动了我我开始反思自己为什么我不能像他一样勇敢地面对自己的恐惧呢我决定改变自己从那之后我开始主动于同学们交流虽然意还是很紧张但我强迫自己坚持下去我参加了学校的社团活动尝试着在众人面前发表自己的意见慢慢地我发现自己不在那么害怕的人交往了我的自信心也逐渐增强然而成长的道路必非一番疯准在我上高中的时候家庭遭遇了一场重大的变股父亲的生意失败家里陷入了经济困难看着父母为了生活崩剥牢类我心中出满了愧疚和不安我学的自己应该为家庭承担一些责任于是我开始利用客与时间打工赚钱那段日子虽然很辛苦但也让我学会了坚强和独立我明白了生活的不易也更加珍惜每一个学习的机会我努力学习希望能通过自己的努力改变家庭的命运高考结束后我考上了一所理想的大学在大学里我继续努力分抖继续参加各种社会实际活动不断提升自己的能力我还加入了志愿者团队去贫困地区支教帮助那些需要帮助的孩子这段经历让我深刻地体会到了帮助他人的快乐和意义如今我已经大学毕业走上了工作岗位回首过去我赶开万千那些曾经的困难和措者如今都成了我人生中保贵的财富我不再是那个胆小怕失的孩子而是一个勇敢堅强自信的人,Chinese,1
"I've never caught COVID-19, which seems pretty lucky into this world. Back in early 2020, when the pandemic first started spreading globally, I was still in high school. Suddenly, the news was all about the virus, and our school announced a shutdown, switching all classes to online learning. We all felt pretty uneasy and scared at that time. At the pandemic, our city went into lockdown. My family set up a strict preventive measures, such as washing hands frequently, and we're remarks and keeping social distance. During this period, I started learning how to cook and try out all sorts of recipes. The kitchen became a lab, and every day I come up with new dishes. During the second wave of the pandemic, I decided to join volunteer groups to help the elderly and vulnerable in our community. We delivered essential supplies and helped them with daily tasks. Even though it was a small act, saying zero smiles made me feel that my efforts were worth it. However, the pandemic didn't end as quickly as we hoped. As restriction is the end of the life, starting again back to normal, many of my relatives and friends got COVID-19. Some even more than once. Despite this, I never get infected or felt any symptoms. I could also look back on that unique period to do with the pandemic, reflecting on how unperioded both life can be and how resilient people are.",English,0
前几年我在驾骑李显着无视正好看到一些关于爬山的短视频我想着反正显着也是显着不如去爬爬山专恋一下身体正好能轻身体会一下古代文人莫克爬到山林时的能骨会当令决定一览中山小的感受于是我收拾收拾的心理直边山东太山到了太山的所在地山东太安后我先去孔子庙转了转对孔子的了解更生意愁了随后我也是唱了长当地的一些美食绝大部分的菜品味道都还不错就是有条语作得非常差让我有点反味因为我想看看日出破晓的太山山顶于是我吃完晚饭后直接在酒店睡到晚上12点准备凌晨进行爬太山我在山角下提前过买了一次性的语义手电筒和低根灯山仗从最底下爬到卖票数的话我快十分钟就让我在当我眼中爬太山的难度再次升级虽然爬太山的时候是凌晨但是一路上碰到的游客还是不少的日出了太山确实能记忆的游客们一路上打着手电筒不断前行各种辛苦自不言说不过我定了个不做太休息的目标也可能是让我爬太山让我十分的激动我确实完成了这个目标等爬到南天门的时候听功下起来小雨附近休息的游客和商家们分分躲了起来我也正轻轻地提前做好了买语义的准备虽然语义很薄但是我爬山早已浑身出汗雨水的降温让我依然自得总共经过快四五个小时我成功地爬到了山顶不过可惜的是当天起到国务日出的状观我难以见证在山顶有利一番后我也正好坐上开放的懒车谢老板山腰随后变成大胖回到山角在做大胖的图种我也因为过于皮链而不知不觉的睡觉,Chinese,1
"Since I was a kid, I've always had a deep interest in sketching and drawing. I went somewhere in high school, I signed up for the sketching trip organized by my school. The destination was a farmhouse, deep in the mountains of Guizhou Province. Our group included professional instructors and a bunch of like-minded friends. The instructor was a recently required college professor who not only had wealth of experience but also the passion for art. He told us he wanted to capture the signs that move sadmost and emphasize that the essence of art is truth, goodness and beauty. On the second day, something dramatic happened. I accidentally twist my ankle and the flat ground at the base, which meant I couldn't go out with the others to sketch. I felt like I was missing out on the vulnerable learning opportunity, but the instructor didn't look over me. He suggested that I focus on sketching and the base and capture the beauty around me. So I started to combine the composition techniques that I had learned from studying and carefully observed every plounts and trees around me. Even though I couldn't go out, I still found plenty of beauty scenes to draw at the base. Such as a depot salad for literally through the leaves and a peaceful life in the farmhouse with chickens and dogs. Even the busy features of my friends all become subjects for my sketches. The sixth day of learning quick, came to the end and everyone showcased their work to my surprise. In the instructor mentioned me specially in his summary, he said the student who gained the most from the trip is one who got injured. I realized that the true essence of art might be to fill every detail of life with my heart and capture those moments that move me with my pen.",English,0
前两天我和女朋友去了环境影城然后那个是一个非常好玩的地方我们在那儿玩玩所有的项目然后我们还吃到了很好吃的猪类牌我们特别喜欢哈利波特的展区我们去了英马飞行我们去了近级之鲁我们还玩了很多奇妙很好玩的项目我们在那里拍了照片这些项目给我们离开了非常深刻的回忆并且我们在一天之内体验了所有的项目这是非常难得的我们同时还玩了很多小孩玩的项目比如说关于小荒人的有关于关于公布兴毛的我们认为这些项目都非常好玩我们还抽空去吃了很好吃的饭它在三把骚肉和漂流者小馆都有但是我们选择了漂流者小馆因为三把骚肉人真是太多了我们真的很开心因为那天是我们的三周年纪念日我们在一天之内玩着非常的顺利然后我们还跟小荒人喝了饮我们还做了很多很好玩的事所以我觉得感觉特别棒最后我们在初环境形成之前在门口丢了手机我们当时很激动很难过然后我们找到了工作人员工作人员告诉我们说我们的手机被他们保管了然后这种师父对了让我们非常开心所以对,Chinese,1
"去年,我有興趣德克薩斯州的奧斯廳是度過的幾天這次旅行的主要目的時去看望一些老朋友而奧斯廳本身也應其被預為世界現場音樂制度而吸引了我到達之後,我迫不及待地想要停身體驗這個城市獨特魅力在第一天的晚上,我跟朋友們出了著名的第六節這條節被稱為奧斯廳的音樂心臟地帶走得街上,四週迷茫的各種各樣的音樂聲幾乎每家酒吧和咖啡館都有樂隊和歌手帶演出不同風格的音樂融合在一起有絕世、藍調、咬滾、甚至還有名咬每個角落就充滿了活力街頭有一些街頭藝人他們在表演時吸引了不少觀眾我們也停下了腳步坐在一旁的餐館之中平常的本地的美食看著這些音樂家們的表演感受那種充滿激情和創意的氛圍晚上街道上的人群越來越多大家都隨著音樂的節奏和跳舞、歡笑彷彿整個城市都在為生活慶祝最有趣的是,我也被拉進了50和一群莫生人一起跳起來舞雖然我並不上上跳舞但那種自由和快樂的感覺讓我完全沉淨其中之後,我們去了奧斯廳一個著名的美食車公園這裡的餐車提供了各種各樣的美食包括墨西哥塔克收烤和漢堡我嘗試當地非常有名的塔克它的味道真是美妙及塔克的外皮脆脆的裡面填滿了鮮嫩的牛肉、蔬菜、香料和一些其他我不認識的東西口感豐富,讓我大快躲音吃完後,我們還喝了幾杯冰鎮啤酒坐在公園的長椅上看著周圍的人們聊天、聚會感受到一股輕鬆愉快的氛圍奧斯廳的美食和音樂一樣都充滿的創意和多樣性跟人一種無窮的驚喜",Chinese,0
"去年秋天,我去天津拜訪了一位高中同學他現在在天津大學讀書我們已經有好幾年沒見了這次相機讓我非常期待他住在天津大學宿舍裡下個月內綠樹成陰充滿了青春和活力的學術氛圍到了天津之後我的同學熱情地帶我參觀他的校園天津大學既有現場化的教學樓還有許多歷史運輸建築下個月的虎坡和點營道路人感到非常舒適我們參觀他的場區突入館那裡環境安靜而充滿知識的氣息他告訴我很多時候他會在這裡度過整天滿頭學習午飯時間我們去了學校風景的亞小世界品嘗地道天津美食比如骨骸包子、煎冰果子這些美食讓我大飽口我的同學還特別推薦了天津麻花下午我們去了天津的烏達道這裡有許多優酒一樣樓的建築漫步在烏達道街道上我彷彿川也回了上世紀感受到那種古老語現在結合的獨特氛圍接著我們學的進員這是摸帶黃地府一城林居住我的地方進員地律術陳醫接著風格中夕何必非常優雅寧靜在這裡我們最愛花愛的長椅上聊起了未來的棋滑夢想彷彿時間回到了我們還是高榮身的日子半晚十分我們學的天津之野這是天津著名的摩天輪隨著摩天輪的黃碗身高整個城市的美景進受嚴底遠處的海河在陽光假山人發光城市的高度大沙與過濺入焦陽會議那一刻讓我對這城市充滿喜愛這的天津之行不僅讓我體驗這做城市的美麗文化更重要的是我和老朋友重新建立的生活聯繫天津的風景人情和美食讓我盾連往返",Chinese,0
"You know, one day, me and my girlfriend went to a British together and we eat french fries there and we feel very sad because french fries is very test and not very good and we eat some brunch there and brunch is much better than Chinese breakfast and we also eat hydro law in London and you know hydro law there has many there has no server in hydro law and we feel very sad about that so we go to another hotpot hotpot store or restaurant to have the Citroën hotpot and hotpot is very spicy and it's the most tasty one that I have eaten so I have eaten so you know the hotpot in London is very excellent and I have never tasted such a good hotpot like this before and next so we feel very happy on the first day we learn in London so you know I'm very happy and next step go to Oxford and we also go to the Cambridge to take the food to build the campus of Cambridge and Oxford so I must say it's very beautiful and we don't feel very happy on that day because we can get the permission into this two top college",Chinese,0
今天前我看王一家阳老人去看王老的高中卫老师这位老人是我最尽懂的人之一他不仅交问了我物理知识还让我明白了科学的一语言声态比听说他去修楼干大我们阳老院我一直强行办法以防他终于在一个冬日下午我带着满新的敬意踏上的这次一城进入阳老院的院子我一眼就看到了熟悉的身影往就是我们坐在院子里的长椅上只让批准一条谈题手里拿着一文书他带着老花镜乱主的看熟悉阳光撒在他微微勾托的身区上限得额外安静站在他面前我轻轻喊了一声王老师他太医疼了愣着一下后认出笑容慢慢在他里上站放他声音一如既往温柔他其声拍了拍我的肩膀成当年一压思想又轻轻最后他带我见他的方便虽然简单但不是十分整理王家时候给我到了一杯热场我们在框边坐下他是了起了这些年的生物王家时候睡觉生活依然过得十分充实他每天见识愿还常日写素文章把自己以十年的教学经验证明下来他拿出一碗笔记给我看上面你妈妈记满了公事和思考自己轻轻的公正虽然腿脚不如一千但脑子还得用血液是一辈子的事情说话时先理臭着光那种最致死的热爱我十分感动我赶开万千我们聊了许久从晚现状二人生的选择他是中文和的鼓励物分享他的经验时间过得昏非快我不得不以他道别他送我走的门口站在西洋下还得拍我肩膀好努力啊未来属于你们年轻人走出医院吧愿时西洋灰撒在路上我的心里漫世感动与力量王教授的一生就像一门打开出他用行动告诉我成长不仅是追求外在成功更是保有内心的堅持与渴望那一刻我更加限定了自己的方向,Chinese,1
"One day, my friends and I decided to go hiking our life's non-tree. We lived earlier and the weather was sunny. The wave of mountains were beautiful. Half we are resettling here, a faint cry. So I first thought it was just a wind but it got louder and sound like someone needed help. So we followed the sound and found a smile coat trapped in some rocks. It seems like it just lost a way and couldn't escape. So we quickly decided to help it and I used a rope from my backpack to put the girls out. It looked like us and they run back to the region. I realized that we didn't just save an animal but we showing show the teamwork and courage in a tough situation. So we continued to the 12th and the wave there was invited. So we feel very good. So I learned that even a smell active health can help a big difference and I became more respectful of nature and life. It's a really wonderful day so we can do something very meaningful.",English,1
上周我前往一家骨尔院去看了我大学时期去院服务时院士的小南海号号那是一个安静中日午后阳光温柔的撒路空气中夹打着淡淡很易当我软件那件熟悉的物院子时号号正坐在秋线上地头专注的白弄的人一个几目王我喊了一声他的名字他抬起头弄了一下随机露出了大大的笑容放下玩具飞奔过来抱住了我安哥好的声音你爱着熟悉的帮快我摸了摸了他的头他点他比我自己就展高了不少但那双铃亮眼睛依旧充满了孩子特有纯真我们坐在院子的一角六天他告诉我他最近喜欢上画画海星跟他跑过来房间拿出一把画策给我看翻开画策里面是一些日嫩却深嫩的画作画的是古尔院的生活认识着南南毛泥小伙伴还有一副画了一个人穿着知人者的马甲整拉着他手他知人的不画眼点说这是安哥是你我的心头一阵酸似有温暖我告诉他他画得很棒应该坚持下去好好用力点了点头眼里也满世期待丁走世他丁你拉着我手说安哥你还会再来吧我蹲下来看一看正重回到一定会到时挂挨挨带上你的王叔叔一起来看你离开过来院我忍不住回头看你好站在门口向我挥挥手阳光撒在他小小身上显得和外温暖这一刻我明白了陪外与关爱也许就是我能基于他最重要的意义好好地纯真和勇敢也让我对生活有了更多的感悟,Chinese,0
上个周末我和我的朋友们主席去参加一场突不旅行然后目标是一片彻零那天的天气比较阴晨比起的夏日小雨不面比较滑我们走起来都是挺飞进的但是我们并没有因此而就是想产生放弃的想法反而是性质不过的继续前进然而走着走着我们就发现好像离路了旁边的路不认识然后就是比较陌生脚下泥河也越来越多然后也起雾了然后施浅也越来越迷糊然后我们不停地找路但是时中无法确定是不是走队了就在我们有些绝望的时候突然发现前面有一条小细我们知道沿着水流应该能找到正决出去了路于是大家小心翼翼的顺着这个吸水前进终于在几个小时之后找到了回到别的点的路径虽然大家都很疲惫都很近劈劈劈劈劈但是这种在挑战极限后取得成功返回到我们的感觉让我们不必满足回到家之后我们都感觉非常充实也学会了许多关于如何在扩迹中冷静思考和解决问题的技巧所以这次旅行让我身客体会到不管前方有多少位置的困难重要的是不放弃皆持前行就一定能迫开迷路找到回家的道路对 就是这样,Chinese,1
"一次,有一次把我和我的幾個朋友去參加一個週末的藝術展覽我們都挺喜歡藝術的,所以就提前計畫好這次參觀當天的展覽的作品也非常精采,有許多不同風格的藝術品其中有一些挺獨特的,讓我印象深刻我特別喜歡一幅色彩豐富的抽象畫這幅畫的每一筆美畫都充滿了那種強烈的情感讓我不是覺得沉浸在其中正在我專心心常的幅畫的時候一個陌生人突然走到我的旁邊開始和我聊起這幅畫的創作背景來告訴我這幅畫是他自己是特放作的我一下子就崩溫了就完全沒有想到眼前這位人很可能是藝術家本人吃經過後我們聊了很多他向我解釋了這幅畫的每個細節包括這個顏色的選擇畫筆的運用還有創作過程中這個靈感的來源他還跟我們分享的許多關於藝術創作的心得和挑戰最後也是非常熱情的邀請我參加他的個人畫展我感到非常的驚訝和幸運因為這次我又不僅讓我更加了解藝術還讓我意識到藝術創作品背後往往隱藏這藝術家付出的巨大努力以及情感投入所以這次經歷讓我覺得我對藝術有了更深的理解也讓我更加尊重的一些幕後創作的藝術家他們",Chinese,0
